qseqid,non_diazotroph_hits,diazotroph_hits,unicellular_diazotroph_hits,filamentous_diazotroph_hits,anabaena_sp_pcc7120_pident,anabaena_sp_pcc7120_acc,nostoc_punctiforme_pcc73102_pident,nostoc_punctiforme_pcc73102_acc,anabaena_variabilis_atcc29413_pident,anabaena_variabilis_atcc29413_acc,nostoc_azollae_0708_pident,nostoc_azollae_0708_acc,nostoc_sp_pcc7524_pident,nostoc_sp_pcc7524_acc,crocosphaera_subtropica_atcc51142_pident,crocosphaera_subtropica_atcc51142_acc,cyanothece_sp_atcc51142_pident,cyanothece_sp_atcc51142_acc,crocosphaera_watsonii_wh8501_pident,crocosphaera_watsonii_wh8501_acc,gloeothece_sp_6803_pident,gloeothece_sp_6803_acc,cyanosphaera_ocelotica_wh8902_pident,cyanosphaera_ocelotica_wh8902_acc,arthrospira_platensis_nies39_pident,arthrospira_platensis_nies39_acc,arthrospira_maxima_cs-328_pident,arthrospira_maxima_cs-328_acc,lyngbya_aestuarii_bl0902_pident,lyngbya_aestuarii_bl0902_acc,limnothrix_planctonica_pcm8136_pident,limnothrix_planctonica_pcm8136_acc,trichodesmium_erythraeum_ims101_pident,trichodesmium_erythraeum_ims101_acc,synechocystis_sp_pcc6803_pident,synechocystis_sp_pcc6803_acc,synechococcus_elongatus_pcc7942_pident,synechococcus_elongatus_pcc7942_acc,prochlorococcus_marinus_mediterranei_pident,prochlorococcus_marinus_mediterranei_acc,cyanidioschyzon_merolae_10d_pident,cyanidioschyzon_merolae_10d_acc,gloeobacter_violaceus_pcc7421_pident,gloeobacter_violaceus_pcc7421_acc,avg_group_pident
nostoc_sp_pcc7524_tr|K9QRL9|K9QRL9_NOSS7,0,5,0,5,96.061,anabaena_sp_pcc7120_WP_010998973.1,95.152,nostoc_punctiforme_pcc73102_WP_012407694.1,96.364,anabaena_variabilis_atcc29413_sp|Q3MB99|SYFA_TRIV2,92.424,nostoc_azollae_0708_tr|D7E2C9|D7E2C9_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRL9|K9QRL9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,95.00025
nostoc_sp_pcc7524_tr|K9QRM3|K9QRM3_NOSS7,0,5,0,5,88.395,anabaena_sp_pcc7120_WP_010998383.1,83.668,nostoc_punctiforme_pcc73102_WP_012407112.1,87.679,anabaena_variabilis_atcc29413_tr|Q3MDW8|Q3MDW8_TRIV2,80.544,nostoc_azollae_0708_tr|D7E5A3|D7E5A3_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRM3|K9QRM3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,85.07149999999999
nostoc_sp_pcc7524_tr|K9QRN8|K9QRN8_NOSS7,0,5,0,5,88.855,anabaena_sp_pcc7120_WP_010996085.1,86.567,nostoc_punctiforme_pcc73102_WP_012411973.1,88.855,anabaena_variabilis_atcc29413_sp|Q3M4U9|BIOB_TRIV2,83.434,nostoc_azollae_0708_tr|D7DZZ0|D7DZZ0_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRN8|K9QRN8_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,86.92775
nostoc_sp_pcc7524_tr|K9QRQ0|K9QRQ0_NOSS7,1,5,0,5,93.3,anabaena_sp_pcc7120_WP_010996918.1,90.796,nostoc_punctiforme_pcc73102_WP_012411382.1,93.3,anabaena_variabilis_atcc29413_tr|Q3MH93|Q3MH93_TRIV2,86.816,nostoc_azollae_0708_tr|D7E2J6|D7E2J6_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRQ0|K9QRQ0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,81.481,lyngbya_aestuarii_bl0902_tr|K8GKB5|K8GKB5_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,91.053
nostoc_sp_pcc7524_tr|K9QRQ9|K9QRQ9_NOSS7,0,5,0,5,83.417,anabaena_sp_pcc7120_WP_010994469.1,82.412,nostoc_punctiforme_pcc73102_WP_012406837.1,83.5,anabaena_variabilis_atcc29413_tr|Q3M8K9|Q3M8K9_TRIV2,80.0,nostoc_azollae_0708_tr|D7DVV8|D7DVV8_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRQ9|K9QRQ9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,82.33225
nostoc_sp_pcc7524_tr|K9QRR9|K9QRR9_NOSS7,0,5,0,5,87.387,anabaena_sp_pcc7120_WP_044521338.1,85.586,nostoc_punctiforme_pcc73102_WP_012410311.1,88.288,anabaena_variabilis_atcc29413_tr|Q3MGV0|Q3MGV0_TRIV2,81.982,nostoc_azollae_0708_tr|D7E236|D7E236_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRR9|K9QRR9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,85.81075000000001
nostoc_sp_pcc7524_tr|K9QRY0|K9QRY0_NOSS7,0,5,0,5,92.607,anabaena_sp_pcc7120_WP_010998639.1,89.883,nostoc_punctiforme_pcc73102_WP_012406882.1,92.607,anabaena_variabilis_atcc29413_sp|Q3M7Q7|HIS4_TRIV2,84.436,nostoc_azollae_0708_tr|D7DZX7|D7DZX7_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRY0|K9QRY0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.88325
nostoc_sp_pcc7524_tr|K9QRY5|K9QRY5_NOSS7,0,5,0,5,94.257,anabaena_sp_pcc7120_WP_044522047.1,88.851,nostoc_punctiforme_pcc73102_WP_012410618.1,94.257,anabaena_variabilis_atcc29413_tr|Q3MCH1|Q3MCH1_TRIV2,86.689,nostoc_azollae_0708_tr|D7DXD4|D7DXD4_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRY5|K9QRY5_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.0135
nostoc_sp_pcc7524_tr|K9QRY9|K9QRY9_NOSS7,0,5,0,5,88.722,anabaena_sp_pcc7120_WP_010998152.1,85.714,nostoc_punctiforme_pcc73102_WP_041565551.1,90.977,anabaena_variabilis_atcc29413_tr|Q3MCH4|Q3MCH4_TRIV2,81.203,nostoc_azollae_0708_tr|D7DXG1|D7DXG1_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRY9|K9QRY9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,86.654
nostoc_sp_pcc7524_tr|K9QRZ4|K9QRZ4_NOSS7,1,7,2,5,91.463,anabaena_sp_pcc7120_WP_010997288.1,91.463,nostoc_punctiforme_pcc73102_WP_012410787.1,92.683,anabaena_variabilis_atcc29413_tr|Q3M6E7|Q3M6E7_TRIV2,86.585,nostoc_azollae_0708_tr|D7E1B4|D7E1B4_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QRZ4|K9QRZ4_NOSS7,82.927,crocosphaera_subtropica_atcc51142_tr|B1WYW7|B1WYW7_CROS5,82.927,cyanothece_sp_atcc51142_tr|B1WYW7|B1WYW7_CROS5,0.0,,0.0,,0.0,,0,,84.146,arthrospira_maxima_cs-328_tr|B5W0B6|B5W0B6_LIMMA,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.54849999999999
nostoc_sp_pcc7524_tr|K9QS11|K9QS11_NOSS7,0,5,0,5,88.571,anabaena_sp_pcc7120_WP_011320507.1,88.571,nostoc_punctiforme_pcc73102_WP_012412287.1,88.571,anabaena_variabilis_atcc29413_tr|Q3M6G9|Q3M6G9_TRIV2,92.857,nostoc_azollae_0708_tr|D7DYR9|D7DYR9_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS11|K9QS11_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.64249999999998
nostoc_sp_pcc7524_tr|K9QS17|K9QS17_NOSS7,0,5,0,5,90.525,anabaena_sp_pcc7120_WP_010998583.1,85.714,nostoc_punctiforme_pcc73102_WP_012411239.1,90.671,anabaena_variabilis_atcc29413_tr|Q3MDJ0|Q3MDJ0_TRIV2,87.959,nostoc_azollae_0708_tr|D7E055|D7E055_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS17|K9QS17_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.71725
nostoc_sp_pcc7524_tr|K9QS23|K9QS23_NOSS7,1,5,0,5,87.64,anabaena_sp_pcc7120_WP_010994923.1,89.888,nostoc_punctiforme_pcc73102_WP_041565894.1,87.64,anabaena_variabilis_atcc29413_sp|Q3M438|RS15_TRIV2,87.64,nostoc_azollae_0708_tr|D7E4U5|D7E4U5_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS23|K9QS23_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,80.899,lyngbya_aestuarii_bl0902_tr|K8GKU7|K8GKU7_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,88.202
nostoc_sp_pcc7524_tr|K9QS26|K9QS26_NOSS7,0,5,0,5,88.55,anabaena_sp_pcc7120_WP_010996633.1,86.26,nostoc_punctiforme_pcc73102_WP_012408245.1,88.55,anabaena_variabilis_atcc29413_tr|Q3MG51|Q3MG51_TRIV2,85.09,nostoc_azollae_0708_tr|D7E2B1|D7E2B1_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS26|K9QS26_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.11250000000001
nostoc_sp_pcc7524_tr|K9QS28|K9QS28_NOSS7,0,5,0,5,83.092,anabaena_sp_pcc7120_WP_010997891.1,82.609,nostoc_punctiforme_pcc73102_WP_012409060.1,84.058,anabaena_variabilis_atcc29413_tr|Q3MCT8|Q3MCT8_TRIV2,80.676,nostoc_azollae_0708_tr|D7DWW4|D7DWW4_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS28|K9QS28_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,82.60875
nostoc_sp_pcc7524_tr|K9QS41|K9QS41_NOSS7,1,5,0,5,94.573,anabaena_sp_pcc7120_WP_010996018.1,89.281,nostoc_punctiforme_pcc73102_WP_012410101.1,94.98,anabaena_variabilis_atcc29413_tr|Q3M573|Q3M573_TRIV2,88.331,nostoc_azollae_0708_tr|D7E012|D7E012_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS41|K9QS41_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,83.039,arthrospira_maxima_cs-328_tr|B5VVF2|B5VVF2_LIMMA,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.79125
nostoc_sp_pcc7524_tr|K9QS43|K9QS43_NOSS7,3,9,4,5,94.545,anabaena_sp_pcc7120_WP_044522105.1,85.812,nostoc_punctiforme_pcc73102_WP_012410051.1,94.545,anabaena_variabilis_atcc29413_tr|Q3MF65|Q3MF65_TRIV2,88.182,nostoc_azollae_0708_tr|D7E5H1|D7E5H1_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS43|K9QS43_NOSS7,81.633,crocosphaera_subtropica_atcc51142_tr|A1KYI1|A1KYI1_CROS5,81.633,cyanothece_sp_atcc51142_tr|A1KYI1|A1KYI1_CROS5,0.0,,82.727,gloeothece_sp_6803_tr|B7KJV3|B7KJV3_GLOC7,82.727,cyanosphaera_ocelotica_wh8902_tr|B7KJV3|B7KJV3_GLOC7,0,,81.149,arthrospira_maxima_cs-328_tr|B5VW57|B5VW57_LIMMA,82.258,lyngbya_aestuarii_bl0902_tr|K8GH13|K8GH13_9CYAN,0,,0,,0,,81.106,synechococcus_elongatus_pcc7942_tr|P73393|P73393_SYNY3,0.0,,0,,0,,90.771
nostoc_sp_pcc7524_tr|K9QS60|K9QS60_NOSS7,0,5,0,5,94.538,anabaena_sp_pcc7120_WP_010997411.1,92.05,nostoc_punctiforme_pcc73102_WP_041565535.1,94.958,anabaena_variabilis_atcc29413_tr|Q3M3C5|Q3M3C5_TRIV2,89.496,nostoc_azollae_0708_tr|D7DZS2|D7DZS2_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS60|K9QS60_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,92.7605
nostoc_sp_pcc7524_tr|K9QS62|K9QS62_NOSS7,0,5,0,5,92.565,anabaena_sp_pcc7120_WP_010996701.1,90.977,nostoc_punctiforme_pcc73102_WP_041565603.1,92.193,anabaena_variabilis_atcc29413_tr|Q3MFY5|Q3MFY5_TRIV2,85.502,nostoc_azollae_0708_tr|D7DYH1|D7DYH1_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS62|K9QS62_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.30925
nostoc_sp_pcc7524_tr|K9QS66|K9QS66_NOSS7,1,5,0,5,95.122,anabaena_sp_pcc7120_WP_010997083.1,95.122,nostoc_punctiforme_pcc73102_WP_012411579.1,95.122,anabaena_variabilis_atcc29413_tr|Q3MEJ4|Q3MEJ4_TRIV2,92.683,nostoc_azollae_0708_tr|D7E1W4|D7E1W4_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS66|K9QS66_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,82.5,lyngbya_aestuarii_bl0902_tr|K8GMN1|K8GMN1_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,94.51225
nostoc_sp_pcc7524_tr|K9QS73|K9QS73_NOSS7,0,5,0,5,90.665,anabaena_sp_pcc7120_WP_010996881.1,87.5,nostoc_punctiforme_pcc73102_WP_012410306.1,91.456,anabaena_variabilis_atcc29413_sp|Q3M542|UVRC_TRIV2,81.487,nostoc_azollae_0708_tr|D7E233|D7E233_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS73|K9QS73_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.77700000000002
nostoc_sp_pcc7524_tr|K9QS92|K9QS92_NOSS7,0,5,0,5,89.908,anabaena_sp_pcc7120_WP_010998109.1,89.908,nostoc_punctiforme_pcc73102_WP_012410384.1,88.991,anabaena_variabilis_atcc29413_tr|Q3MCD1|Q3MCD1_TRIV2,92.661,nostoc_azollae_0708_tr|D7DZW1|D7DZW1_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QS92|K9QS92_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.367
nostoc_sp_pcc7524_tr|K9QSB0|K9QSB0_NOSS7,0,5,0,5,93.705,anabaena_sp_pcc7120_WP_010996517.1,90.261,nostoc_punctiforme_pcc73102_WP_012412381.1,93.824,anabaena_variabilis_atcc29413_tr|Q3MGS8|Q3MGS8_TRIV2,89.786,nostoc_azollae_0708_tr|D7DWH0|D7DWH0_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSB0|K9QSB0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.894
nostoc_sp_pcc7524_tr|K9QSB8|K9QSB8_NOSS7,1,17,0,17,86.747,anabaena_sp_pcc7120_WP_010996467.1,87.356,nostoc_punctiforme_pcc73102_WP_012407715.1,86.747,anabaena_variabilis_atcc29413_tr|Q3MGY2|Q3MGY2_TRIV2,81.707,nostoc_azollae_0708_tr|D7E2N5|D7E2N5_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSB8|K9QSB8_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,80.723,synechococcus_elongatus_pcc7942_tr|P73557|P73557_SYNY3,0.0,,0,,0,,85.63925
nostoc_sp_pcc7524_tr|K9QSC1|K9QSC1_NOSS7,0,5,0,5,88.871,anabaena_sp_pcc7120_WP_010998295.1,86.268,nostoc_punctiforme_pcc73102_WP_012410047.1,88.871,anabaena_variabilis_atcc29413_tr|Q3MF63|Q3MF63_TRIV2,84.491,nostoc_azollae_0708_tr|D7E5G8|D7E5G8_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSC1|K9QSC1_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.12525
nostoc_sp_pcc7524_tr|K9QSC5|K9QSC5_NOSS7,1,7,2,5,91.241,anabaena_sp_pcc7120_WP_010996238.1,87.591,nostoc_punctiforme_pcc73102_WP_012409420.1,91.241,anabaena_variabilis_atcc29413_tr|Q3M8F3|Q3M8F3_TRIV2,86.131,nostoc_azollae_0708_tr|D7DX13|D7DX13_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSC5|K9QSC5_NOSS7,0.0,,0.0,,0.0,,80.702,gloeothece_sp_6803_tr|B7K8C6|B7K8C6_GLOC7,80.702,cyanosphaera_ocelotica_wh8902_tr|B7K8C6|B7K8C6_GLOC7,0,,0.0,,80.0,lyngbya_aestuarii_bl0902_tr|K8GS89|K8GS89_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,89.05099999999999
nostoc_sp_pcc7524_tr|K9QSD7|K9QSD7_NOSS7,0,5,0,5,84.868,anabaena_sp_pcc7120_WP_010994755.1,82.895,nostoc_punctiforme_pcc73102_WP_012409356.1,85.526,anabaena_variabilis_atcc29413_sp|Q3MGD1|RL9_TRIV2,84.211,nostoc_azollae_0708_tr|D7E147|D7E147_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSD7|K9QSD7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,84.375
nostoc_sp_pcc7524_tr|K9QSF0|K9QSF0_NOSS7,0,5,0,5,85.318,anabaena_sp_pcc7120_WP_010994770.1,80.341,nostoc_punctiforme_pcc73102_WP_012409343.1,85.087,anabaena_variabilis_atcc29413_tr|Q3MGE4|Q3MGE4_TRIV2,81.09,nostoc_azollae_0708_tr|D7E4A1|D7E4A1_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSF0|K9QSF0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,82.959
nostoc_sp_pcc7524_tr|K9QSF4|K9QSF4_NOSS7,0,5,0,5,85.185,anabaena_sp_pcc7120_WP_010995789.1,85.556,nostoc_punctiforme_pcc73102_WP_012407340.1,86.296,anabaena_variabilis_atcc29413_tr|Q3M5A6|Q3M5A6_TRIV2,80.37,nostoc_azollae_0708_tr|D7DY28|D7DY28_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSF4|K9QSF4_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,84.35175
nostoc_sp_pcc7524_tr|K9QSF9|K9QSF9_NOSS7,0,5,0,5,94.251,anabaena_sp_pcc7120_WP_044522577.1,89.184,nostoc_punctiforme_pcc73102_WP_012412357.1,93.699,anabaena_variabilis_atcc29413_tr|Q3MA51|Q3MA51_TRIV2,85.714,nostoc_azollae_0708_tr|D7E531|D7E531_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSF9|K9QSF9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.712
nostoc_sp_pcc7524_tr|K9QSH3|K9QSH3_NOSS7,0,5,0,5,90.052,anabaena_sp_pcc7120_WP_011318527.1,87.958,nostoc_punctiforme_pcc73102_WP_012410378.1,90.052,anabaena_variabilis_atcc29413_tr|Q3MCE1|Q3MCE1_TRIV2,82.723,nostoc_azollae_0708_tr|D7DZW6|D7DZW6_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSH3|K9QSH3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.69625
nostoc_sp_pcc7524_tr|K9QSH4|K9QSH4_NOSS7,1,7,2,5,98.305,anabaena_sp_pcc7120_WP_011318830.1,97.175,nostoc_punctiforme_pcc73102_WP_012412604.1,98.305,anabaena_variabilis_atcc29413_sp|Q3MBH6|IF3_TRIV2,97.175,nostoc_azollae_0708_tr|D7DXR2|D7DXR2_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSH4|K9QSH4_NOSS7,0.0,,0.0,,0.0,,80.233,gloeothece_sp_6803_tr|B7KDQ3|B7KDQ3_GLOC7,80.233,cyanosphaera_ocelotica_wh8902_tr|B7KDQ3|B7KDQ3_GLOC7,0,,0.0,,80.473,lyngbya_aestuarii_bl0902_tr|K8GQF9|K8GQF9_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,97.74000000000001
nostoc_sp_pcc7524_tr|K9QSI2|K9QSI2_NOSS7,1,5,0,5,95.427,anabaena_sp_pcc7120_WP_010998434.1,93.36,nostoc_punctiforme_pcc73102_WP_012408283.1,95.626,anabaena_variabilis_atcc29413_tr|Q3MDR4|Q3MDR4_TRIV2,92.958,nostoc_azollae_0708_tr|D7E129|D7E129_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSI2|K9QSI2_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,81.653,lyngbya_aestuarii_bl0902_tr|K8GPQ2|K8GPQ2_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,94.34275
nostoc_sp_pcc7524_tr|K9QSI6|K9QSI6_NOSS7,1,5,0,5,92.677,anabaena_sp_pcc7120_WP_010995394.1,88.787,nostoc_punctiforme_pcc73102_WP_012410841.1,92.906,anabaena_variabilis_atcc29413_sp|Q3MFH1|RIMO_TRIV2,88.101,nostoc_azollae_0708_tr|D7E075|D7E075_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSI6|K9QSI6_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,82.798,lyngbya_aestuarii_bl0902_tr|K8GKG2|K8GKG2_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,90.61775
nostoc_sp_pcc7524_tr|K9QSJ4|K9QSJ4_NOSS7,0,5,0,5,91.283,anabaena_sp_pcc7120_WP_010996231.1,86.441,nostoc_punctiforme_pcc73102_WP_012408920.1,91.525,anabaena_variabilis_atcc29413_tr|Q3M8G0|Q3M8G0_TRIV2,86.683,nostoc_azollae_0708_tr|D7DWN5|D7DWN5_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSJ4|K9QSJ4_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.983
nostoc_sp_pcc7524_tr|K9QSK3|K9QSK3_NOSS7,0,5,0,5,88.333,anabaena_sp_pcc7120_WP_010996241.1,86.286,nostoc_punctiforme_pcc73102_WP_012409423.1,88.333,anabaena_variabilis_atcc29413_sp|Q3M8F0|PYRR_TRIV2,88.0,nostoc_azollae_0708_tr|D7DX10|D7DX10_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSK3|K9QSK3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.738
nostoc_sp_pcc7524_tr|K9QSK6|K9QSK6_NOSS7,0,5,0,5,82.742,anabaena_sp_pcc7120_WP_010997973.1,80.773,nostoc_punctiforme_pcc73102_WP_012412014.1,83.525,anabaena_variabilis_atcc29413_sp|Q3MBZ7|IF2_TRIV2,80.076,nostoc_azollae_0708_tr|D7E0V8|D7E0V8_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSK6|K9QSK6_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,81.779
nostoc_sp_pcc7524_tr|K9QSK7|K9QSK7_NOSS7,2,5,0,5,97.761,anabaena_sp_pcc7120_WP_010994745.1,95.522,nostoc_punctiforme_pcc73102_WP_012411079.1,97.015,anabaena_variabilis_atcc29413_tr|Q3MGC1|Q3MGC1_TRIV2,86.567,nostoc_azollae_0708_tr|D7E3M5|D7E3M5_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSK7|K9QSK7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,82.836,arthrospira_maxima_cs-328_tr|B5WA13|B5WA13_LIMMA,85.075,lyngbya_aestuarii_bl0902_tr|K8GJU6|K8GJU6_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,94.21625
nostoc_sp_pcc7524_tr|K9QSL4|K9QSL4_NOSS7,0,5,0,5,90.421,anabaena_sp_pcc7120_WP_010998155.1,84.848,nostoc_punctiforme_pcc73102_WP_012410611.1,90.421,anabaena_variabilis_atcc29413_tr|Q3MCH7|Q3MCH7_TRIV2,84.291,nostoc_azollae_0708_tr|D7DXG4|D7DXG4_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSL4|K9QSL4_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.49525
nostoc_sp_pcc7524_tr|K9QSM0|K9QSM0_NOSS7,0,5,0,5,88.287,anabaena_sp_pcc7120_WP_010994768.1,84.843,nostoc_punctiforme_pcc73102_WP_012409344.1,88.462,anabaena_variabilis_atcc29413_tr|Q3MGE2|Q3MGE2_TRIV2,84.211,nostoc_azollae_0708_tr|D7E155|D7E155_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSM0|K9QSM0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,86.45075
nostoc_sp_pcc7524_tr|K9QSM1|K9QSM1_NOSS7,1,10,5,5,94.118,anabaena_sp_pcc7120_WP_010999425.1,91.026,nostoc_punctiforme_pcc73102_WP_012412093.1,94.118,anabaena_variabilis_atcc29413_sp|Q3MA18|RL1_TRIV2,85.593,nostoc_azollae_0708_tr|D7E2M4|D7E2M4_NOSA0,100.0,nostoc_sp_pcc7524_tr|K9QSM1|K9QSM1_NOSS7,81.034,crocosphaera_subtropica_atcc51142_tr|B1X075|B1X075_CROS5,81.034,cyanothece_sp_atcc51142_tr|B1X075|B1X075_CROS5,82.0,crocosphaera_watsonii_wh8501_tr|Q4BZ08|Q4BZ08_CROWT,80.169,gloeothece_sp_6803_sp|B7KIR7|RL1_GLOC7,80.169,cyanosphaera_ocelotica_wh8902_sp|B7KIR7|RL1_GLOC7,0,,0.0,,85.957,lyngbya_aestuarii_bl0902_tr|K8GDL9|K8GDL9_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,91.21375
